suite,problem,size,ams,nvar,ncon,nnzj,nnzh,tobj,tcon,tgrad,tjac,thess,thprod,tjprod,tjtprod,tcreate,bt_n,bt_spread
COPS,steering,42000,ExaModels,210006,168008,840008,1008000,2.0e-8,0.000672663,1.629e-5,0.001762048,0.002386731,1.752e-5,0.001887169,0.002016539,0.007919826,0,0.0
COPS,torsion,"(5, 5)",ExaModels,49,49,49,360,4.7e-7,9.0e-8,1.12e-6,3.0e-8,8.5e-7,1.12e-6,8.0e-8,9.0e-8,7.07e-6,0,0.0
COPS,torsion,"(35, 35)",ExaModels,1369,1369,1369,12960,1.561e-5,1.43e-6,4.268e-5,4.4e-7,2.988e-5,3.994e-5,1.19e-6,1.32e-6,5.3071e-5,0,0.0
COPS,torsion,"(320, 320)",ExaModels,103684,103684,103684,1030410,0.001245935,0.00010389,0.003255815,3.17e-5,0.002425211,0.003212635,9.0251e-5,0.000103021,0.004787712,0,0.0
OPF-polar,pglib_opf_case3_lmbd.m,pglib_opf_case3_lmbd.m,ExaModels,24,28,103,141,2.0e-8,2.1e-7,2.0e-8,3.4e-7,5.1e-7,2.0e-8,3.9e-7,3.9e-7,0.000417441,0,0.0
OPF-polar,pglib_opf_case5_pjm.m,pglib_opf_case5_pjm.m,ExaModels,44,53,201,279,2.0e-8,3.5e-7,3.0e-8,6.3e-7,9.7e-7,2.0e-8,7.2e-7,7.0e-7,0.000426782,0,0.0
OPF-polar,pglib_opf_case14_ieee.m,pglib_opf_case14_ieee.m,ExaModels,118,169,639,913,2.0e-8,9.2e-7,3.0e-8,2.04e-6,3.1e-6,3.0e-8,2.23e-6,2.15e-6,0.000458482,0,0.0
OPF-polar,pglib_opf_case24_ieee_rts.m,pglib_opf_case24_ieee_rts.m,ExaModels,266,315,1255,1753,2.0e-8,1.77e-6,6.0e-8,3.83e-6,6.17e-6,6.0e-8,4.26e-6,4.09e-6,0.000525862,0,0.0
OPF-polar,pglib_opf_case30_ieee.m,pglib_opf_case30_ieee.m,ExaModels,236,348,1303,1870,2.0e-8,1.88e-6,4.0e-8,4.11e-6,6.48e-6,4.0e-8,4.54e-6,4.38e-6,0.000487062,0,0.0
OPF-polar,pglib_opf_case30_as.m,pglib_opf_case30_as.m,ExaModels,236,348,1303,1870,2.0e-8,1.87e-6,4.0e-8,4.1e-6,6.38e-6,4.0e-8,4.54e-6,4.46e-6,0.000490232,0,0.0
OPF-polar,pglib_opf_case39_epri.m,pglib_opf_case39_epri.m,ExaModels,282,401,1479,2112,2.0e-8,2.05e-6,5.0e-8,4.58e-6,7.16e-6,4.0e-8,5.11e-6,4.9e-6,0.000521561,0,0.0
OPF-polar,pglib_opf_case57_ieee.m,pglib_opf_case57_ieee.m,ExaModels,448,675,2529,3641,2.0e-8,3.54e-6,7.0e-8,7.89e-6,1.258e-5,5.0e-8,8.87e-6,8.51e-6,0.000591882,0,0.0
OPF-polar,pglib_opf_case60_c.m,pglib_opf_case60_c.m,ExaModels,518,737,2807,4015,2.0e-8,3.93e-6,7.0e-8,8.7e-6,1.423e-5,7.0e-8,1.018e-5,9.51e-6,0.000596062,0,0.0
OPF-polar,pglib_opf_case73_ieee_rts.m,pglib_opf_case73_ieee_rts.m,ExaModels,824,987,3945,5525,2.0e-8,5.51e-6,1.5e-7,1.183e-5,1.874e-5,1.5e-7,1.344e-5,1.29e-5,0.000776763,0,0.0
OPF-polar,pglib_opf_case89_pegase.m,pglib_opf_case89_pegase.m,ExaModels,1042,1649,6503,9430,2.0e-8,9.37e-6,9.0e-8,2.053e-5,3.27e-5,9.0e-8,2.307e-5,2.23e-5,0.000810123,0,0.0
OPF-polar,pglib_opf_case118_ieee.m,pglib_opf_case118_ieee.m,ExaModels,1088,1539,5925,8474,2.0e-8,8.38e-6,1.3e-7,1.829e-5,2.91e-5,1.3e-7,2.0681e-5,1.983e-5,0.000843453,0,0.0
OPF-polar,pglib_opf_case162_ieee_dtc.m,pglib_opf_case162_ieee_dtc.m,ExaModels,1484,2313,8869,12832,2.0e-8,1.274e-5,1.2e-7,2.808e-5,4.467e-5,1.2e-7,3.128e-5,3.079e-5,0.000971853,0,0.0
OPF-polar,pglib_opf_case179_goc.m,pglib_opf_case179_goc.m,ExaModels,1468,2200,8307,11959,2.0e-8,1.201e-5,1.3e-7,2.61e-5,4.182e-5,1.3e-7,2.9261e-5,2.819e-5,0.000996034,0,0.0
OPF-polar,pglib_opf_case197_snem.m,pglib_opf_case197_snem.m,ExaModels,1608,2397,9045,13013,2.0e-8,1.305e-5,1.5e-7,2.854e-5,4.514e-5,1.4e-7,3.1821e-5,3.122e-5,0.001066174,0,0.0
OPF-polar,pglib_opf_case200_activ.m,pglib_opf_case200_activ.m,ExaModels,1456,2116,7827,11218,2.0e-8,1.118e-5,1.4e-7,2.441e-5,3.901e-5,1.4e-7,2.711e-5,2.626e-5,0.001020993,0,0.0
OPF-polar,pglib_opf_case240_pserc.m,pglib_opf_case240_pserc.m,ExaModels,2558,3617,14207,20335,2.0e-8,2.039e-5,3.3e-7,4.437e-5,7.0241e-5,3.5e-7,5.12e-5,5.526e-5,0.001445235,0,0.0
OPF-polar,pglib_opf_case300_ieee.m,pglib_opf_case300_ieee.m,ExaModels,2382,3478,13069,18753,2.0e-8,1.864e-5,2.3e-7,4.0741e-5,6.436e-5,2.3e-7,4.6051e-5,4.416e-5,0.001340775,0,0.0
OPF-polar,pglib_opf_case500_goc.m,pglib_opf_case500_goc.m,ExaModels,4254,6097,23183,33203,2.0e-8,3.332e-5,4.8e-7,7.17e-5,0.000114471,5.0e-7,8.134e-5,7.8491e-5,0.002225078,0,0.0
OPF-polar,pglib_opf_case588_sdet.m,pglib_opf_case588_sdet.m,ExaModels,4110,5979,21947,31455,2.0e-8,3.136e-5,3.9e-7,6.841e-5,0.00010779,3.9e-7,7.648e-5,7.4141e-5,0.002070697,0,0.0
OPF-polar,pglib_opf_case793_goc.m,pglib_opf_case793_goc.m,ExaModels,5432,7978,29171,41855,2.0e-8,4.164e-5,4.8e-7,9.107e-5,0.00014325,4.8e-7,0.000101831,9.8611e-5,0.002731179,0,0.0
OPF-polar,pglib_opf_case1354_pegase.m,pglib_opf_case1354_pegase.m,ExaModels,11192,16646,62959,90572,2.0e-8,9.2331e-5,1.02e-6,0.000202341,0.000321041,1.04e-6,0.00022927,0.00022503,0.004705827,0,0.0
OPF-polar,pglib_opf_case1803_snem.m,pglib_opf_case1803_snem.m,ExaModels,15246,23172,87917,126816,2.0e-8,0.00012982,1.23e-6,0.000281671,0.000449062,1.25e-6,0.000314721,0.000305551,0.006376423,0,0.0
OPF-polar,pglib_opf_case1888_rte.m,pglib_opf_case1888_rte.m,ExaModels,14480,21494,80287,115430,2.0e-8,0.000117581,1.25e-6,0.000257091,0.000405691,1.27e-6,0.000289331,0.000280721,0.006111802,0,0.0
OPF-polar,pglib_opf_case1951_rte.m,pglib_opf_case1951_rte.m,ExaModels,15018,22075,82515,118492,2.0e-8,0.0001221,1.37e-6,0.000263811,0.000416252,1.4e-6,0.000298081,0.000289641,0.006350363,0,0.0
OPF-polar,pglib_opf_case2000_goc.m,pglib_opf_case2000_goc.m,ExaModels,19008,29432,113467,164090,2.0e-8,0.00016976,1.46e-6,0.000365951,0.000585512,1.49e-6,0.000422102,0.000398772,0.007702528,0,0.0
