suite,problem,size,ams,nvar,ncon,nnzj,nnzh,tobj,tcon,tgrad,tjac,thess,thprod,tjprod,tjtprod,tcreate,device,hostname
COPS,polygon,10,ExaModels,10,16,50,140,7.5e-8,2.23e-7,1.16e-7,3.18e-7,7.04e-7,2.16e-7,3.58e-7,3.77e-7,1.1918e-5,CPU,shin-compute-002
COPS,polygon,100,ExaModels,100,1276,5000,12740,3.72e-7,1.6731e-5,8.61e-7,3.1536e-5,6.5919e-5,1.898e-6,3.7369e-5,3.4254e-5,8.4126e-5,CPU,shin-compute-002
COPS,polygon,800,ExaModels,800,80201,320000,801990,2.748e-6,0.001089162,6.751e-6,0.001995679,0.003908882,1.4496e-5,0.002125359,0.002124216,0.006535635,CPU,shin-compute-002
COPS,robot,2,ExaModels,28,24,84,134,2.0e-8,3.15e-7,3.8e-8,4.08e-7,8.13e-7,2.1e-8,4.64e-7,4.76e-7,4.7993e-5,CPU,shin-compute-002
COPS,robot,150,ExaModels,1360,912,5412,10050,2.0e-8,9.996e-6,9.2e-8,2.4872e-5,5.5738e-5,7.9e-8,2.7108e-5,2.7143e-5,0.000116165,CPU,shin-compute-002
COPS,robot,15000,ExaModels,135010,90012,540012,1005000,2.0e-8,0.001000347,3.3068e-5,0.002660035,0.006233762,3.3572e-5,0.002647588,0.002696077,0.009632147,CPU,shin-compute-002
COPS,rocket,2,ExaModels,13,10,42,118,2.0e-8,1.8e-7,3.2e-8,1.9e-7,5.19e-7,2.1e-8,2.41e-7,2.44e-7,4.5452e-5,CPU,shin-compute-002
COPS,rocket,200,ExaModels,805,604,3804,11800,2.0e-8,6.324e-6,7.1e-8,1.4035e-5,4.7918e-5,6.0e-8,1.5812e-5,1.5629e-5,8.8342e-5,CPU,shin-compute-002
COPS,rocket,17000,ExaModels,68005,51004,323004,1003000,2.0e-8,0.000539132,1.5331e-5,0.001250287,0.004302419,1.6158e-5,0.001355872,0.001340482,0.004644184,CPU,shin-compute-002
COPS,steering,5,ExaModels,31,28,108,120,2.0e-8,2.43e-7,3.3e-8,3.64e-7,5.2e-7,2.1e-8,4.32e-7,4.55e-7,1.7724e-5,CPU,shin-compute-002
COPS,steering,400,ExaModels,2006,1608,8008,9600,2.0e-8,9.869e-6,1.15e-7,2.427e-5,3.7804e-5,1.04e-7,2.8067e-5,2.8598e-5,0.000124578,CPU,shin-compute-002
COPS,steering,42000,ExaModels,210006,168008,840008,1008000,2.0e-8,0.001060486,5.628e-5,0.002703372,0.004091516,5.3227e-5,0.003021762,0.003143921,0.01775546,CPU,shin-compute-002
COPS,torsion,"(5, 5)",ExaModels,49,49,49,360,8.23e-7,1.33e-7,1.611e-6,4.9e-8,1.52e-6,1.699e-6,1.21e-7,1.28e-7,1.3802e-5,CPU,shin-compute-002
COPS,torsion,"(35, 35)",ExaModels,1369,1369,1369,12960,2.7501e-5,2.063e-6,5.8217e-5,6.55e-7,5.4412e-5,6.044e-5,1.848e-6,1.93e-6,0.00010549,CPU,shin-compute-002
COPS,torsion,"(320, 320)",ExaModels,103684,103684,103684,1030410,0.002252514,0.000188624,0.004693844,5.6052e-5,0.004746842,0.004785293,0.000187457,0.00018576,0.010846203,CPU,shin-compute-002
OPF-polar,pglib_opf_case3_lmbd.m,pglib_opf_case3_lmbd.m,ExaModels,24,28,103,141,2.0e-8,3.29e-7,3.3e-8,4.97e-7,8.35e-7,3.7e-8,6.07e-7,6.35e-7,0.000422131,CPU,shin-compute-002
OPF-polar,pglib_opf_case5_pjm.m,pglib_opf_case5_pjm.m,ExaModels,44,53,201,279,2.0e-8,5.28e-7,4.0e-8,9.3e-7,1.582e-6,4.2e-8,1.102e-6,1.135e-6,0.000435852,CPU,shin-compute-002
OPF-polar,pglib_opf_case14_ieee.m,pglib_opf_case14_ieee.m,ExaModels,118,169,639,913,2.1e-8,1.632e-6,4.7e-8,3.153e-6,5.556e-6,4.2e-8,3.685e-6,3.444e-6,0.00050617,CPU,shin-compute-002
OPF-polar,pglib_opf_case24_ieee_rts.m,pglib_opf_case24_ieee_rts.m,ExaModels,266,315,1255,1753,2.0e-8,2.817e-6,1.06e-7,5.517e-6,1.0585e-5,1.42e-7,6.335e-6,6.592e-6,0.000631375,CPU,shin-compute-002
OPF-polar,pglib_opf_case30_ieee.m,pglib_opf_case30_ieee.m,ExaModels,236,348,1303,1870,2.0e-8,3.143e-6,5.4e-8,6.105e-6,1.1399e-5,5.5e-8,6.81e-6,7.639e-6,0.000584809,CPU,shin-compute-002
OPF-polar,pglib_opf_case30_as.m,pglib_opf_case30_as.m,ExaModels,236,348,1303,1870,2.0e-8,2.855e-6,5.5e-8,5.878e-6,1.0563e-5,5.5e-8,6.757e-6,7.112e-6,0.000573248,CPU,shin-compute-002
OPF-polar,pglib_opf_case39_epri.m,pglib_opf_case39_epri.m,ExaModels,282,401,1479,2112,2.0e-8,3.237e-6,6.5e-8,7.312e-6,1.1818e-5,7.2e-8,7.611e-6,7.945e-6,0.000615177,CPU,shin-compute-002
OPF-polar,pglib_opf_case57_ieee.m,pglib_opf_case57_ieee.m,ExaModels,448,675,2529,3641,2.0e-8,6.014e-6,6.6e-8,1.2233e-5,2.244e-5,6.8e-8,1.3291e-5,1.3927e-5,0.000743958,CPU,shin-compute-002
OPF-polar,pglib_opf_case60_c.m,pglib_opf_case60_c.m,ExaModels,518,737,2807,4015,2.0e-8,6.084e-6,9.5e-8,1.4312e-5,2.2367e-5,1.02e-7,1.4725e-5,1.5335e-5,0.000764087,CPU,shin-compute-002
OPF-polar,pglib_opf_case73_ieee_rts.m,pglib_opf_case73_ieee_rts.m,ExaModels,824,987,3945,5525,2.0e-8,8.495e-6,2.43e-7,1.8245e-5,3.3924e-5,2.92e-7,2.0317e-5,2.2366e-5,0.001081257,CPU,shin-compute-002
OPF-polar,pglib_opf_case89_pegase.m,pglib_opf_case89_pegase.m,ExaModels,1042,1649,6503,9430,2.1e-8,1.4738e-5,9.6e-8,3.2395e-5,5.3955e-5,1.03e-7,3.5196e-5,3.724e-5,0.001130338,CPU,shin-compute-002
OPF-polar,pglib_opf_case118_ieee.m,pglib_opf_case118_ieee.m,ExaModels,1088,1539,5925,8474,2.0e-8,1.3128e-5,1.82e-7,2.8292e-5,5.2313e-5,2.03e-7,3.1007e-5,3.2329e-5,0.001244852,CPU,shin-compute-002
OPF-polar,pglib_opf_case162_ieee_dtc.m,pglib_opf_case162_ieee_dtc.m,ExaModels,1484,2313,8869,12832,2.1e-8,1.9799e-5,1.15e-7,4.6317e-5,7.9811e-5,1.2e-7,4.7963e-5,5.0852e-5,0.001417553,CPU,shin-compute-002
OPF-polar,pglib_opf_case179_goc.m,pglib_opf_case179_goc.m,ExaModels,1468,2200,8307,11959,2.0e-8,1.862e-5,1.5e-7,3.9408e-5,6.811e-5,1.65e-7,4.3884e-5,4.6943e-5,0.001470048,CPU,shin-compute-002
OPF-polar,pglib_opf_case197_snem.m,pglib_opf_case197_snem.m,ExaModels,1608,2397,9045,13013,2.0e-8,2.0264e-5,1.66e-7,4.684e-5,8.1078e-5,1.82e-7,4.7698e-5,5.1374e-5,0.001610713,CPU,shin-compute-002
OPF-polar,pglib_opf_case200_activ.m,pglib_opf_case200_activ.m,ExaModels,1456,2116,7827,11218,2.0e-8,1.7418e-5,1.8e-7,4.0082e-5,6.3314e-5,1.85e-7,3.9897e-5,4.2828e-5,0.001616062,CPU,shin-compute-002
OPF-polar,pglib_opf_case240_pserc.m,pglib_opf_case240_pserc.m,ExaModels,2558,3617,14207,20335,2.0e-8,3.1854e-5,6.59e-7,6.7258e-5,0.000114901,7.04e-7,7.5003e-5,7.8438e-5,0.002295398,CPU,shin-compute-002
OPF-polar,pglib_opf_case300_ieee.m,pglib_opf_case300_ieee.m,ExaModels,2382,3478,13069,18753,2.0e-8,2.9274e-5,2.63e-7,6.0779e-5,0.00011657,3.41e-7,6.8819e-5,7.2103e-5,0.002189644,CPU,shin-compute-002
OPF-polar,pglib_opf_case500_goc.m,pglib_opf_case500_goc.m,ExaModels,4254,6097,23183,33203,2.0e-8,5.2153e-5,1.511e-6,0.000111031,0.000207408,1.71e-6,0.000120542,0.000129441,0.00380741,CPU,shin-compute-002
OPF-polar,pglib_opf_case588_sdet.m,pglib_opf_case588_sdet.m,ExaModels,4110,5979,21947,31455,2.0e-8,4.7981e-5,1.244e-6,0.000104796,0.000196595,1.381e-6,0.000113819,0.000128021,0.003422358,CPU,shin-compute-002
OPF-polar,pglib_opf_case793_goc.m,pglib_opf_case793_goc.m,ExaModels,5432,7978,29171,41855,2.0e-8,6.57e-5,1.557e-6,0.000137732,0.000260631,1.726e-6,0.000150967,0.000161994,0.004752012,CPU,shin-compute-002
OPF-polar,pglib_opf_case1354_pegase.m,pglib_opf_case1354_pegase.m,ExaModels,11192,16646,62959,90572,2.0e-8,0.000163223,3.87e-6,0.000313221,0.000539482,3.739e-6,0.000355122,0.000379513,0.008523485,CPU,shin-compute-002
OPF-polar,pglib_opf_case1803_snem.m,pglib_opf_case1803_snem.m,ExaModels,15246,23172,87917,126816,2.0e-8,0.000214025,4.412e-6,0.000445698,0.000830526,4.951e-6,0.000490346,0.000524939,0.0113697,CPU,shin-compute-002
OPF-polar,pglib_opf_case1888_rte.m,pglib_opf_case1888_rte.m,ExaModels,14480,21494,80287,115430,2.0e-8,0.000187901,4.867e-6,0.000400004,0.000749564,4.447e-6,0.000449133,0.000474798,0.011059659,CPU,shin-compute-002
OPF-polar,pglib_opf_case1951_rte.m,pglib_opf_case1951_rte.m,ExaModels,15018,22075,82515,118492,2.0e-8,0.000200184,4.984e-6,0.000412963,0.000770873,4.554e-6,0.000459562,0.000496652,0.011536342,CPU,shin-compute-002
OPF-polar,pglib_opf_case2000_goc.m,pglib_opf_case2000_goc.m,ExaModels,19008,29432,113467,164090,2.1e-8,0.000285938,5.43e-6,0.000585706,0.001090182,5.355e-6,0.000647761,0.00068977,0.014995479,CPU,shin-compute-002
OPF-polar,pglib_opf_case2312_goc.m,pglib_opf_case2312_goc.m,ExaModels,17128,25716,95467,137422,2.0e-8,0.000230437,4.889e-6,0.000475912,0.000867961,5.354e-6,0.000523433,0.000571204,0.013143254,CPU,shin-compute-002
OPF-polar,pglib_opf_case2383wp_k.m,pglib_opf_case2383wp_k.m,ExaModels,17004,25039,92301,132517,3.9e-8,0.000223031,4.668e-6,0.000468266,0.00081773,5.622e-6,0.000503755,0.000537188,0.012159669,CPU,shin-compute-002
OPF-polar,pglib_opf_case2736sp_k.m,pglib_opf_case2736sp_k.m,ExaModels,19088,28356,104083,149578,2.0e-8,0.000256869,6.055e-6,0.000533394,0.000931385,5.768e-6,0.000591997,0.000614367,0.014501148,CPU,shin-compute-002
OPF-polar,pglib_opf_case2737sop_k.m,pglib_opf_case2737sop_k.m,ExaModels,18988,28358,103983,149529,2.0e-8,0.000257409,5.65e-6,0.000536092,0.000903224,5.582e-6,0.000576708,0.000613505,0.014321932,CPU,shin-compute-002
OPF-polar,pglib_opf_case2742_goc.m,pglib_opf_case2742_goc.m,ExaModels,24540,38196,146039,211278,2.0e-8,0.000384975,7.129e-6,0.000769928,0.001414531,6.809e-6,0.000850399,0.00091277,0.016794845,CPU,shin-compute-002
OPF-polar,pglib_opf_case2746wop_k.m,pglib_opf_case2746wop_k.m,ExaModels,19582,28642,105565,151431,2.1e-8,0.000267953,6.41e-6,0.000544187,0.000942118,6.216e-6,0.000606141,0.000641935,0.014737441,CPU,shin-compute-002
OPF-polar,pglib_opf_case2746wp_k.m,pglib_opf_case2746wp_k.m,ExaModels,19520,28446,104775,150224,2.0e-8,0.000259989,6.095e-6,0.000538053,0.000909401,6.605e-6,0.000587694,0.000648145,0.014745452,CPU,shin-compute-002
OPF-polar,pglib_opf_case2848_rte.m,pglib_opf_case2848_rte.m,ExaModels,21822,32129,119999,172351,2.0e-8,0.000305677,6.651e-6,0.000618646,0.001053075,7.458e-6,0.000709861,0.000755504,0.01639373,CPU,shin-compute-002
OPF-polar,pglib_opf_case2853_sdet.m,pglib_opf_case2853_sdet.m,ExaModels,23028,33154,124975,179049,2.0e-8,0.000317211,8.447e-6,0.000646465,0.001193914,8.329e-6,0.000728162,0.00077342,0.01725895,CPU,shin-compute-002
OPF-polar,pglib_opf_case2868_rte.m,pglib_opf_case2868_rte.m,ExaModels,22090,32393,121099,173849,2.1e-8,0.00030936,7.075e-6,0.000630966,0.001133678,7.489e-6,0.000699465,0.000757325,0.016716541,CPU,shin-compute-002
OPF-polar,pglib_opf_case2869_pegase.m,pglib_opf_case2869_pegase.m,ExaModels,25086,37813,144219,207856,2.0e-8,0.000379542,8.256e-6,0.000771162,0.001282547,8.042e-6,0.000873889,0.000914268,0.017695504,CPU,shin-compute-002
OPF-polar,pglib_opf_case3012wp_k.m,pglib_opf_case3012wp_k.m,ExaModels,21082,31029,113955,163577,2.0e-8,0.00029365,6.653e-6,0.000590154,0.001040617,6.119e-6,0.000638556,0.000694642,0.015891527,CPU,shin-compute-002
OPF-polar,pglib_opf_case3022_goc.m,pglib_opf_case3022_goc.m,ExaModels,23238,34990,130749,188311,2.1e-8,0.000331676,7.263e-6,0.000687164,0.001261914,6.384e-6,0.000740202,0.0008112,0.017082849,CPU,shin-compute-002
OPF-polar,pglib_opf_case3120sp_k.m,pglib_opf_case3120sp_k.m,ExaModels,21608,32092,117627,169030,2.0e-8,0.000306977,6.811e-6,0.000613004,0.001033283,6.625e-6,0.00066157,0.000705941,0.015955275,CPU,shin-compute-002
OPF-polar,pglib_opf_case3375wp_k.m,pglib_opf_case3375wp_k.m,ExaModels,24350,35876,132537,190311,2.0e-8,0.000339502,8.006e-6,0.000678146,0.001215149,7.324e-6,0.000755016,0.000825153,0.017850004,CPU,shin-compute-002
OPF-polar,pglib_opf_case3970_goc.m,pglib_opf_case3970_goc.m,ExaModels,35270,54428,207937,300527,2.0e-8,0.000571346,1.0601e-5,0.001108178,0.001979217,1.031e-5,0.001243928,0.001318869,0.023668285,CPU,shin-compute-002
OPF-polar,pglib_opf_case4020_goc.m,pglib_opf_case4020_goc.m,ExaModels,36696,56957,218385,315864,2.0e-8,0.000603935,1.0393e-5,0.001168318,0.002078947,1.05e-5,0.001311621,0.001393429,0.025730008,CPU,shin-compute-002
OPF-polar,pglib_opf_case4601_goc.m,pglib_opf_case4601_goc.m,ExaModels,38814,59596,225989,326366,2.0e-8,0.000633329,1.0821e-5,0.001205624,0.002206725,1.1413e-5,0.001360888,0.001413146,0.027398996,CPU,shin-compute-002
OPF-polar,pglib_opf_case4619_goc.m,pglib_opf_case4619_goc.m,ExaModels,42532,66289,254433,368185,2.0e-8,0.000715871,1.2083e-5,0.001377068,0.002495209,1.2681e-5,0.001554519,0.001643514,0.030581896,CPU,shin-compute-002
OPF-polar,pglib_opf_case4661_sdet.m,pglib_opf_case4661_sdet.m,ExaModels,34758,51302,190681,273914,2.0e-8,0.00052757,1.0198e-5,0.001009951,0.001836162,1.1014e-5,0.001151395,0.001211453,0.026182286,CPU,shin-compute-002
OPF-polar,pglib_opf_case4837_goc.m,pglib_opf_case4837_goc.m,ExaModels,41398,64030,243289,351666,2.0e-8,0.000674803,1.1797e-5,0.001306078,0.002336897,1.1541e-5,0.001479369,0.001576763,0.028773495,CPU,shin-compute-002
OPF-polar,pglib_opf_case4917_goc.m,pglib_opf_case4917_goc.m,ExaModels,37872,56917,212749,306345,2.0e-8,0.00059612,1.1402e-5,0.001137779,0.002024028,1.0365e-5,0.001282755,0.00136235,0.029298302,CPU,shin-compute-002
OPF-polar,pglib_opf_case5658_epigrids.m,pglib_opf_case5658_epigrids.m,ExaModels,48552,74821,284425,410958,2.1e-8,0.000814469,1.423e-5,0.001547325,0.002791542,1.4286e-5,0.001777209,0.001870529,0.03410278,CPU,shin-compute-002
OPF-polar,pglib_opf_case6468_rte.m,pglib_opf_case6468_rte.m,ExaModels,49734,75937,283735,409335,2.0e-8,0.000834583,1.4588e-5,0.001580582,0.002578708,1.492e-5,0.00181231,0.001886,0.039399478,CPU,shin-compute-002
OPF-polar,pglib_opf_case6470_rte.m,pglib_opf_case6470_rte.m,ExaModels,50482,75976,284613,409921,1.9e-8,0.000813299,1.4691e-5,0.001553697,0.002666256,1.5605e-5,0.001770742,0.001906988,0.037021697,CPU,shin-compute-002
OPF-polar,pglib_opf_case6495_rte.m,pglib_opf_case6495_rte.m,ExaModels,50426,76124,284921,410506,1.9e-8,0.000827372,1.3561e-5,0.001550443,0.002558427,1.4572e-5,0.001798856,0.001892212,0.03744339,CPU,shin-compute-002
OPF-polar,pglib_opf_case6515_rte.m,pglib_opf_case6515_rte.m,ExaModels,50546,76290,285509,411342,2.0e-8,0.000813295,1.3532e-5,0.001564692,0.002789756,1.5148e-5,0.001759554,0.001905478,0.03833917,CPU,shin-compute-002
OPF-polar,pglib_opf_case7336_epigrids.m,pglib_opf_case7336_epigrids.m,ExaModels,62116,95306,361611,522192,2.0e-8,0.00107683,1.8265e-5,0.001976826,0.0034908,1.8148e-5,0.002229526,0.00237081,0.045165162,CPU,shin-compute-002
OPF-polar,pglib_opf_case8387_pegase.m,pglib_opf_case8387_pegase.m,ExaModels,78748,118702,457335,659323,2.0e-8,0.001405066,2.577e-5,0.002602931,0.004567357,2.5589e-5,0.00313929,0.003271463,0.060943815,CPU,shin-compute-002
OPF-polar,pglib_opf_case9241_pegase.m,pglib_opf_case9241_pegase.m,ExaModels,85568,130826,502843,726083,2.0e-8,0.001536824,2.3617e-5,0.002868839,0.004942935,2.2821e-5,0.003439634,0.003637969,0.060655234,CPU,shin-compute-002
OPF-polar,pglib_opf_case9591_goc.m,pglib_opf_case9591_goc.m,ExaModels,83572,130588,497363,719807,2.0e-8,0.001519094,2.4224e-5,0.002755331,0.004815182,1.9585e-5,0.003183027,0.003386617,0.059224176,CPU,shin-compute-002
OPF-polar,pglib_opf_case10000_goc.m,pglib_opf_case10000_goc.m,ExaModels,76804,112352,419823,602508,2.0e-8,0.001261144,2.0293e-5,0.002314955,0.003822579,1.9191e-5,0.002577752,0.00271864,0.05801848,CPU,shin-compute-002
OPF-polar,pglib_opf_case10192_epigrids.m,pglib_opf_case10192_epigrids.m,ExaModels,89850,139456,532137,769576,2.0e-8,0.001589761,2.2516e-5,0.002986259,0.004910987,1.9458e-5,0.003308048,0.003537445,0.064222618,CPU,shin-compute-002
OPF-polar,pglib_opf_case10480_goc.m,pglib_opf_case10480_goc.m,ExaModels,96750,150874,579285,838333,1.9e-8,0.001747128,2.7328e-5,0.003169838,0.005409998,2.0893e-5,0.003680936,0.004003998,0.066222484,CPU,shin-compute-002
OPF-polar,pglib_opf_case13659_pegase.m,pglib_opf_case13659_pegase.m,ExaModels,117370,170588,649513,931958,2.0e-8,0.002214308,3.647e-5,0.00385969,0.006708223,4.0081e-5,0.005218762,0.005398352,0.087703938,CPU,shin-compute-002
OPF-polar,pglib_opf_case19402_goc.m,pglib_opf_case19402_goc.m,ExaModels,179562,281733,1081867,1566751,2.0e-8,0.003740692,3.9367e-5,0.006527173,0.011593158,3.9449e-5,0.007328998,0.008087745,0.124909836,CPU,shin-compute-002
OPF-polar,pglib_opf_case20758_epigrids.m,pglib_opf_case20758_epigrids.m,ExaModels,179236,274918,1046155,1510782,2.0e-8,0.003491227,5.5442e-5,0.006392737,0.011271001,4.6708e-5,0.006983668,0.007909135,0.13346445,CPU,shin-compute-002
OPF-polar,pglib_opf_case24464_goc.m,pglib_opf_case24464_goc.m,ExaModels,203374,313641,1186591,1714423,2.1e-8,0.004215294,4.9302e-5,0.007479203,0.013047022,4.8399e-5,0.008495891,0.009102025,0.148123995,CPU,shin-compute-002
OPF-polar,pglib_opf_case30000_goc.m,pglib_opf_case30000_goc.m,ExaModels,208624,307752,1128843,1620818,2.0e-8,0.003899241,5.814e-5,0.007039795,0.012424021,6.6888e-5,0.007752675,0.008396218,0.161563515,CPU,shin-compute-002
OPF-polar,pglib_opf_case78484_epigrids.m,pglib_opf_case78484_epigrids.m,ExaModels,674562,1039062,3950953,5708389,2.0e-8,0.02385493,0.000216343,0.033251058,0.048958717,0.000221358,0.03810962,0.041932786,0.537534072,CPU,shin-compute-002
OPF-rect,pglib_opf_case3_lmbd.m,pglib_opf_case3_lmbd.m,ExaModels,24,31,122,150,2.0e-8,2.72e-7,3.1e-8,4.95e-7,5.39e-7,3.2e-8,5.9e-7,5.7e-7,0.000379636,CPU,shin-compute-002
OPF-rect,pglib_opf_case5_pjm.m,pglib_opf_case5_pjm.m,ExaModels,44,58,234,290,2.0e-8,3.99e-7,3.8e-8,8.9e-7,1.178e-6,4.2e-8,1.113e-6,1.046e-6,0.000420764,CPU,shin-compute-002
OPF-rect,pglib_opf_case14_ieee.m,pglib_opf_case14_ieee.m,ExaModels,118,183,736,932,2.0e-8,9.48e-7,4.4e-8,2.739e-6,3.169e-6,4.2e-8,3.263e-6,3.009e-6,0.000474853,CPU,shin-compute-002
OPF-rect,pglib_opf_case24_ieee_rts.m,pglib_opf_case24_ieee_rts.m,ExaModels,266,339,1428,1776,1.9e-8,1.623e-6,1.01e-7,5.104e-6,5.689e-6,1.15e-7,6.082e-6,5.583e-6,0.000582594,CPU,shin-compute-002
OPF-rect,pglib_opf_case30_ieee.m,pglib_opf_case30_ieee.m,ExaModels,236,378,1506,1911,2.0e-8,1.727e-6,5.4e-8,6.03e-6,6.676e-6,5.2e-8,6.626e-6,6.017e-6,0.000581851,CPU,shin-compute-002
OPF-rect,pglib_opf_case30_as.m,pglib_opf_case30_as.m,ExaModels,236,378,1506,1911,2.1e-8,1.814e-6,5.2e-8,5.605e-6,6.755e-6,5.5e-8,6.623e-6,6.157e-6,0.000567821,CPU,shin-compute-002
OPF-rect,pglib_opf_case39_epri.m,pglib_opf_case39_epri.m,ExaModels,282,440,1728,2179,2.0e-8,1.955e-6,6.6e-8,6.203e-6,7.01e-6,6.9e-8,7.355e-6,6.809e-6,0.000569348,CPU,shin-compute-002
OPF-rect,pglib_opf_case57_ieee.m,pglib_opf_case57_ieee.m,ExaModels,448,732,2918,3712,1.9e-8,3.404e-6,6.5e-8,1.1877e-5,1.202e-5,6.5e-8,1.2683e-5,1.1812e-5,0.000741968,CPU,shin-compute-002
OPF-rect,pglib_opf_case60_c.m,pglib_opf_case60_c.m,ExaModels,518,797,3224,4082,2.0e-8,3.675e-6,9.1e-8,1.2138e-5,1.4485e-5,1.05e-7,1.4153e-5,1.2882e-5,0.000718569,CPU,shin-compute-002
OPF-rect,pglib_opf_case73_ieee_rts.m,pglib_opf_case73_ieee_rts.m,ExaModels,824,1060,4478,5580,2.0e-8,5.064e-6,2.38e-7,1.7324e-5,1.847e-5,2.71e-7,1.9188e-5,1.7967e-5,0.001062329,CPU,shin-compute-002
OPF-rect,pglib_opf_case89_pegase.m,pglib_opf_case89_pegase.m,ExaModels,1042,1738,7280,9369,2.0e-8,8.624e-6,9.5e-8,2.8318e-5,3.4134e-5,1.03e-7,3.2351e-5,3.0734e-5,0.001090642,CPU,shin-compute-002
OPF-rect,pglib_opf_case118_ieee.m,pglib_opf_case118_ieee.m,ExaModels,1088,1657,6770,8577,2.0e-8,7.689e-6,1.63e-7,2.7779e-5,2.8297e-5,1.84e-7,2.8955e-5,2.7715e-5,0.001260623,CPU,shin-compute-002
OPF-rect,pglib_opf_case162_ieee_dtc.m,pglib_opf_case162_ieee_dtc.m,ExaModels,1484,2475,10086,12915,1.9e-8,1.1869e-5,1.12e-7,3.8069e-5,4.254e-5,1.17e-7,4.4213e-5,4.1943e-5,0.001699078,CPU,shin-compute-002
OPF-rect,pglib_opf_case179_goc.m,pglib_opf_case179_goc.m,ExaModels,1468,2379,9550,12152,1.9e-8,1.121e-5,1.4e-7,3.597e-5,3.7999e-5,1.34e-7,3.8862e-5,3.686e-5,0.001771706,CPU,shin-compute-002
OPF-rect,pglib_opf_case197_snem.m,pglib_opf_case197_snem.m,ExaModels,1608,2594,10406,13232,2.0e-8,1.2146e-5,1.56e-7,3.7021e-5,4.14e-5,1.68e-7,4.2737e-5,4.1862e-5,0.001979919,CPU,shin-compute-002
OPF-rect,pglib_opf_case200_activ.m,pglib_opf_case200_activ.m,ExaModels,1456,2316,9118,11531,2.0e-8,1.0328e-5,1.53e-7,3.349e-5,3.8376e-5,1.7e-7,3.8575e-5,3.714e-5,0.001834294,CPU,shin-compute-002
OPF-rect,pglib_opf_case240_pserc.m,pglib_opf_case240_pserc.m,ExaModels,2558,3857,16064,20402,1.9e-8,1.8496e-5,7.35e-7,6.1103e-5,6.7118e-5,7.56e-7,6.9543e-5,6.4821e-5,0.002459785,CPU,shin-compute-002
OPF-rect,pglib_opf_case300_ieee.m,pglib_opf_case300_ieee.m,ExaModels,2382,3778,15092,19134,2.0e-8,1.7228e-5,2.38e-7,5.6596e-5,6.3243e-5,2.71e-7,6.4052e-5,6.0228e-5,0.00258122,CPU,shin-compute-002
OPF-rect,pglib_opf_case500_goc.m,pglib_opf_case500_goc.m,ExaModels,4254,6597,26640,33750,2.0e-8,3.0638e-5,1.426e-6,0.000100228,0.000112588,1.612e-6,0.000113514,0.00010775,0.003847318,CPU,shin-compute-002
OPF-rect,pglib_opf_case588_sdet.m,pglib_opf_case588_sdet.m,ExaModels,4110,6567,25672,32438,1.9e-8,2.9379e-5,1.054e-6,9.3593e-5,0.000109242,1.16e-6,0.000107304,0.000100921,0.00349961,CPU,shin-compute-002
OPF-rect,pglib_opf_case793_goc.m,pglib_opf_case793_goc.m,ExaModels,5432,8771,34170,43204,1.9e-8,3.9207e-5,1.492e-6,0.000126488,0.0001449,1.353e-6,0.000146714,0.000134144,0.004971468,CPU,shin-compute-002
OPF-rect,pglib_opf_case1354_pegase.m,pglib_opf_case1354_pegase.m,ExaModels,11192,18000,72358,92009,2.0e-8,8.9885e-5,3.226e-6,0.00028706,0.000324677,3.783e-6,0.000328156,0.000301931,0.008387492,CPU,shin-compute-002
OPF-rect,pglib_opf_case1803_snem.m,pglib_opf_case1803_snem.m,ExaModels,15246,24975,100720,128441,1.9e-8,0.000135617,4.377e-6,0.000411724,0.000460034,4.135e-6,0.000457297,0.000422466,0.01111836,CPU,shin-compute-002
OPF-rect,pglib_opf_case1888_rte.m,pglib_opf_case1888_rte.m,ExaModels,14480,23382,92902,117923,1.9e-8,0.000121317,3.958e-6,0.000376505,0.000422699,4.643e-6,0.000422713,0.000384702,0.010702705,CPU,shin-compute-002
OPF-rect,pglib_opf_case1951_rte.m,pglib_opf_case1951_rte.m,ExaModels,15018,24026,95512,121107,1.9e-8,0.000127693,3.754e-6,0.000386858,0.000435293,3.978e-6,0.000435962,0.000398367,0.011195956,CPU,shin-compute-002
OPF-rect,pglib_opf_case2000_goc.m,pglib_opf_case2000_goc.m,ExaModels,19008,31432,128734,164827,1.9e-8,0.000186514,5.042e-6,0.000543264,0.000603356,4.948e-6,0.000606954,0.000558617,0.013933641,CPU,shin-compute-002
OPF-rect,pglib_opf_case2312_goc.m,pglib_opf_case2312_goc.m,ExaModels,17128,28028,110742,140647,1.9e-8,0.000154519,4.353e-6,0.000451983,0.000510179,5.189e-6,0.00050812,0.000465387,0.012881528,CPU,shin-compute-002
OPF-rect,pglib_opf_case2383wp_k.m,pglib_opf_case2383wp_k.m,ExaModels,17004,27422,107626,136260,1.9e-8,0.000148348,5.721e-6,0.000436732,0.000498605,4.764e-6,0.000490774,0.000449862,0.012102,CPU,shin-compute-002
OPF-rect,pglib_opf_case2736sp_k.m,pglib_opf_case2736sp_k.m,ExaModels,19088,31092,121566,153987,1.9e-8,0.000176001,4.669e-6,0.000502877,0.000569494,4.887e-6,0.000560136,0.00051659,0.014304676,CPU,shin-compute-002
